id,cte
7704741657,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7710070799,"[1379622, 1258246, 28432039, 1376881, 1345602]"
7721313620,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7703112310,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7731173386,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7724886210,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7725075912,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7708047802,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7723307808,"[34325586, 1345602, 18649849, 34240664, 34818835]"
7723088024,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7717136671,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7735580463,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7743084740,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7727233265,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7743021300,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7727268645,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7704178709,"[26751454, 18892061, 33991325, 1376881, 1345602]"
7722010233,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7720573400,"[34818835, 1259786, 28432039, 28143069, 1376881]"
7727270740,"[34840077, 1376881, 28432039, 34818835, 34325586]"
7726072209,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7704233170,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7701317087,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7743619481,"[1379622, 1258246, 28432039, 1376881, 1345602]"
7735001412,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7718197885,"[1345602, 34343195, 28432039, 24089899, 1376881]"
7719643927,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7727236153,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7743937357,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7724030771,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7702818086,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7733123920,"[34840077, 1376881, 28432039, 34818835, 34325586]"
7725259204,"[1345602, 34343195, 28432039, 24089899, 1376881]"
7725234792,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7712059180,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7720602851,"[34726784, 23412730, 23036753, 34818835, 1345602]"
7723601581,"[34325586, 24089899, 21066213, 19672625, 28432039]"
7743905443,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7702649335,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7720832904,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7714674840,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7707651088,"[23037084, 19672625, 1376881, 24089899, 32333290]"
7725254887,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7726643910,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7734233770,"[1379622, 1258246, 28432039, 1376881, 1345602]"
7707085202,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7724851400,"[1339310, 28432039, 19672625, 25898076, 1376881]"
7715268908,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7715616552,"[1345602, 34343195, 28432039, 24089899, 1376881]"
7731260857,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7727190597,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7703001970,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7724204756,"[1339310, 28432039, 19672625, 25898076, 1376881]"
7715969660,"[34770362, 1289074, 21066213, 1376881, 1345602]"
7717082867,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7735525952,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7715586996,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7704194771,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7736181119,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7722092356,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7734690061,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7709639061,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7729784388,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7714822665,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7734115329,"[18127790, 16942420, 34312505, 34325586, 24272272]"
7723398058,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7722006029,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7726065184,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7704118139,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7701008191,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7734249770,"[1339310, 28432039, 19672625, 25898076, 1376881]"
7701207969,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7728536689,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7706040103,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7723146597,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7723040720,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7734247614,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7733150352,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7743917311,"[1379622, 1258246, 28432039, 1376881, 1345602]"
7702129706,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7710042865,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7728812089,"[16429493, 24089899, 24272272, 1376881, 28432039]"
7722315281,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7715488540,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7705874145,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7725648137,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7719034354,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7731173820,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7729152967,"[1345602, 34343195, 28432039, 24089899, 1376881]"
7704191153,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7715422010,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7718229174,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7715982037,"[1379622, 1258246, 28432039, 1376881, 1345602]"
7727050871,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7725584370,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7724848380,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7719866056,"[1339310, 28432039, 19672625, 25898076, 1376881]"
5074001047,"[1379622, 1258246, 28432039, 1376881, 1345602]"
7717025259,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7723374949,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7704132084,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7733023121,"[34296055, 34827628, 19672625, 1345602, 1376881]"
7710192229,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7705059380,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7725796400,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7722307594,"[34296055, 20838297, 21476954, 1345602, 16942420]"
7710917860,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7712073724,"[17602759, 24272272, 21066213, 32333290, 1376881]"
7734230995,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7709436696,"[23037084, 19672625, 1376881, 24089899, 32333290]"
9723038972,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7743085744,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7725060786,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7707846672,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7701017196,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7705552557,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7714199190,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7732111858,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7713093917,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7730027914,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7716586830,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7731062728,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7723327297,"[34818835, 1259786, 28432039, 28143069, 1376881]"
7729780048,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7705464692,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7728047783,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7731288482,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7728006064,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7743021236,"[16942420, 24089899, 1345602, 24272272, 1376881]"
7703000511,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7704231631,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7736167876,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7721223373,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7705013033,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7726258002,"[19672625, 1376881, 24089899, 1345602, 28432039]"
5046052353,"[16429493, 1339310, 25898076, 1376881, 1345602]"
7736050780,"[19672625, 1376881, 24089899, 1345602, 28432039]"
5003006779,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7743939315,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7710108555,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7743894047,"[24156441, 20127257, 1325442, 35007422, 26751454]"
7726643607,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7733181390,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7715488572,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7719261580,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7735586923,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7723864492,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7707089084,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7724216127,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7735053241,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7716565773,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7723895250,"[24156441, 20127257, 1325442, 35007422, 26751454]"
7728148397,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7715152967,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7724944006,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7716789300,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7733147247,"[1379622, 1258246, 28432039, 1376881, 1345602]"
7714926801,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7720824692,"[34842529, 34638221, 23419224, 1259786, 18022621]"
7724321805,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7728141722,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7704262044,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7730688625,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7714318313,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7721244510,"[1394368, 34333596, 1221463, 33991325, 19672625]"
7717053947,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7737027335,"[1180119, 23116835, 28536315, 1282670, 32333290]"
7706211743,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7708677314,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7712037162,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7723624892,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7702847506,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7715356760,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7718259267,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7717694852,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7709924647,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7701045549,"[19672625, 1376881, 24089899, 1345602, 28432039]"
9705126104,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7713288810,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7721248272,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7724250985,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7719259326,"[19672625, 1376881, 24089899, 1345602, 28432039]"
9715206976,"[1345602, 28432039, 1259786, 34325586, 1376881]"
7718965329,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7704782036,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7720056183,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7731136698,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7726317762,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7710660149,"[34840077, 1376881, 28432039, 34818835, 34325586]"
7724912276,"[1179412, 26751454, 1259786, 1376881, 19672625]"
7701377657,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7724322005,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7707105113,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7736223094,"[19672625, 1376881, 24089899, 1345602, 28432039]"
9718062105,"[20127257, 34746618, 28536315, 34726784, 34173204]"
5003084537,"[19672625, 1376881, 24089899, 1345602, 28432039]"
5040053720,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7729760595,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7724321717,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7725276584,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7724321964,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7721266916,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7710036808,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7715441479,"[1379622, 1258246, 28432039, 1376881, 1345602]"
7718230483,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7715135841,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7728229720,"[1339310, 28432039, 19672625, 25898076, 1376881]"
7719614860,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7734251530,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7723316672,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7704482628,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7724266336,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7701127897,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7708012976,"[19672625, 1376881, 24089899, 1345602, 28432039]"
5045032690,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7719895787,"[24156441, 20127257, 1325442, 35007422, 26751454]"
7743946827,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7717647098,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7723890492,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7725281915,"[19587040, 1345602, 34818835, 23037303, 34316354]"
7701050524,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7728860815,"[16942420, 24089899, 1345602, 24272272, 1376881]"
7710145589,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7707087471,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7713629267,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7737128492,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7716224170,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7715362749,"[19672625, 1376881, 24089899, 1345602, 28432039]"
5007008294,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7715008160,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7743024357,"[19672625, 1376881, 24089899, 1345602, 28432039]"
5030032376,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7701113894,"[1379622, 1258246, 28432039, 1376881, 1345602]"
7708219089,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7722069597,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7705060347,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7728858365,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7734251353,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7726644294,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7715303091,"[16942420, 24089899, 1345602, 24272272, 1376881]"
7719825934,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7714290474,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7735601120,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7729583441,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7729422109,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7727844458,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7722620983,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7716199407,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7723356386,"[18871387, 26753219, 21577492, 24272272, 19274099]"
7727190406,"[16942420, 24089899, 1345602, 24272272, 1376881]"
7715363911,"[19672625, 1376881, 24089899, 1345602, 28432039]"
5040026621,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7726008644,"[34325586, 24089899, 21066213, 19672625, 28432039]"
7724256024,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7727824998,"[34770362, 1289074, 21066213, 1376881, 1345602]"
7709344237,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7733747188,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7721809746,"[1379622, 1258246, 28432039, 1376881, 1345602]"
7733057547,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7716035705,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7710071979,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7724189385,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7713307157,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7702421588,"[23037084, 19672625, 1376881, 24089899, 32333290]"
7735000271,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7729423286,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7723003905,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7721343021,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7709064286,"[23037084, 19672625, 1376881, 24089899, 32333290]"
7725773995,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7720258623,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7721248385,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7702063452,"[23037084, 19672625, 1376881, 24089899, 32333290]"
7708235066,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7710695744,"[34325586, 24089899, 21066213, 19672625, 28432039]"
7701109200,"[19672625, 1376881, 24089899, 1345602, 28432039]"
5046021524,"[16429493, 24089899, 24272272, 1376881, 28432039]"
7718903876,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7735030808,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7720817663,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7714079640,"[1379622, 1258246, 28432039, 1376881, 1345602]"
7728043524,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7734597400,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7715975304,"[16429493, 1339310, 25898076, 1376881, 1345602]"
7731181436,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7719253518,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7706695685,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7716209782,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7723320252,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7710961153,"[16942420, 24089899, 1345602, 24272272, 1376881]"
7723814332,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7701406844,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7715628325,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7733902394,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7736228173,"[1345602, 34343195, 28432039, 24089899, 1376881]"
7727178374,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7743068869,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7724047398,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7731484984,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7701032028,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7701989480,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7725687263,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7723324465,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7720022032,"[16429493, 1339310, 25898076, 1376881, 1345602]"
5017035138,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7733146243,"[1339310, 28432039, 19672625, 25898076, 1376881]"
7722329372,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7705019204,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7732002136,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7721818162,"[19672625, 1376881, 24089899, 1345602, 28432039]"
5003042304,"[16429493, 24089899, 24272272, 1376881, 28432039]"
7726317924,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7720832654,"[24156441, 20127257, 1325442, 35007422, 26751454]"
7707704692,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7705058605,"[16429493, 24089899, 24272272, 1376881, 28432039]"
7719261572,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7727092744,"[19672625, 1376881, 24089899, 1345602, 28432039]"
9701103096,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7720753353,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7732119504,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7737078033,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7726033231,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7743018882,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7703742961,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7735073953,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7719017976,"[16942420, 24089899, 1345602, 24272272, 1376881]"
7728291206,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7721805879,"[34296055, 34827628, 19672625, 1345602, 1376881]"
7737113658,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7735539994,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7712001712,"[26751454, 20889116, 24272272, 1376881, 28570632]"
7710960640,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7727233096,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7717734470,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7703369588,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7726020722,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7704517334,"[34325586, 24089899, 21066213, 19672625, 28432039]"
7731610269,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7726269678,"[1383854, 32333290, 1339310, 19672625, 24089899]"
7717033281,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7730016824,"[1339310, 28432039, 19672625, 25898076, 1376881]"
7731419456,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7715966814,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7708018953,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7715092154,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7720270677,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7709330442,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7716671958,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7729046172,"[16942420, 24089899, 1345602, 24272272, 1376881]"
7713098182,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7703027320,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7727506272,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7720663830,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7714196778,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7725768875,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7735557792,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7724731858,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7708044657,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7710145980,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7719028047,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7707290995,"[16942420, 24089899, 1345602, 24272272, 1376881]"
7731017570,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7731435497,"[16942420, 24089899, 1345602, 24272272, 1376881]"
7731099453,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7731486290,"[24156441, 20127257, 1325442, 35007422, 26751454]"
7723585749,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7715363823,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7703214270,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7717772405,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7727623875,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7724189378,"[34296055, 34827628, 19672625, 1345602, 1376881]"
7718112779,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7715360029,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7737536413,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7707090925,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7731265245,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7717082680,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7705052410,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7737046095,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7718618244,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7708051887,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7724295753,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7743928539,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7708803304,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7720309589,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7731062894,"[1339310, 28432039, 19672625, 25898076, 1376881]"
7743084684,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7713338324,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7701125963,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7713334880,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7723329921,"[34770362, 1289074, 21066213, 1376881, 1345602]"
7728604593,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7704192823,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7729466258,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7734619260,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7719418720,"[19672625, 1376881, 24089899, 1345602, 28432039]"
5009014328,"[34325586, 24089899, 21066213, 19672625, 28432039]"
7723927424,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7731562953,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7718059902,"[16429493, 24089899, 24272272, 1376881, 28432039]"
7723881392,"[16942420, 24089899, 1345602, 24272272, 1376881]"
7726556619,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7728021866,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7721062052,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7713385814,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7723595810,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7714072807,"[1379622, 1258246, 28432039, 1376881, 1345602]"
7728254300,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7726308486,"[1383854, 32333290, 1339310, 19672625, 24089899]"
7726190428,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7719895794,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7730027030,"[1379622, 1258246, 28432039, 1376881, 1345602]"
7712030456,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7721749335,"[1339310, 28432039, 19672625, 25898076, 1376881]"
7710878000,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7715979161,"[1339310, 28432039, 19672625, 25898076, 1376881]"
7716500818,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7726203116,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7723514226,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7713780268,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7710068052,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7734570529,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7719631600,"[34325586, 24089899, 21066213, 19672625, 28432039]"
7717772003,"[19672625, 1376881, 24089899, 1345602, 28432039]"
